File_accession	File_format	File_type	File_format_type	Output_type	File_assembly	Experiment_accession	Assay	Donor(s)	Biosample_term_id	Biosample_term_name	Biosample_type	Biosample_organism	Biosample_treatments	Biosample_treatments_amount	Biosample_treatments_duration	Biosample_genetic_modifications_methods	Biosample_genetic_modifications_categories	Biosample_genetic_modifications_targets	Biosample_genetic_modifications_gene_targets	Biosample_genetic_modifications_site_coordinates	Biosample_genetic_modifications_zygosity	Experiment_target	Library_made_from	Library_depleted_in	Library_extraction_method	Library_lysis_method	Library_crosslinking_method	Library_strand_specific	Experiment_date_released	Project	RBNS_protein_concentration	Library_fragmentation_method	Library_size_range	Biological_replicate(s)	Technical_replicate(s)	Read_length	Mapped_read_length	Run_type	Paired_end	Paired_with	Index_of	Derived_from	Size	Lab	md5sum	dbxrefs	File_download_URL	Genome_annotation	Platform	Controlled_by	File_Status	s3_uri	Azure_URL	File_analysis_title	File_analysis_status	Audit_WARNING	Audit_NOT_COMPLIANT	Audit_ERROR
ENCFF953YJK	fastq	fastq		reads		ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1	76		paired-ended	1	/files/ENCFF445QCX/			4016137356	Richard_Myers,_HAIB	69f91e84a704486fae8b7119156f3838	SRA:SRR6214000	https://www.encodeproject.org/files/ENCFF953YJK/@@download/ENCFF953YJK.fastq.gz		Illumina_HiSeq_2000	/files/ENCFF657PTT/	released	s3://encode-public/2017/01/31/a2a16c82-b5c4-4301-8eb2-4a3c42a49566/ENCFF953YJK.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2017/01/31/a2a16c82-b5c4-4301-8eb2-4a3c42a49566/ENCFF953YJK.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			antibody_characterized_with_exemption		
ENCFF445QCX	fastq	fastq		reads		ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1	76		paired-ended	2	/files/ENCFF953YJK/			4088303408	Richard_Myers,_HAIB	7122cba335127231beb871bce9a25f20	SRA:SRR6214000	https://www.encodeproject.org/files/ENCFF445QCX/@@download/ENCFF445QCX.fastq.gz		Illumina_HiSeq_2000	/files/ENCFF946FRP/	released	s3://encode-public/2017/01/31/fab09d07-fc91-4434-98f3-e1e163b8f478/ENCFF445QCX.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2017/01/31/fab09d07-fc91-4434-98f3-e1e163b8f478/ENCFF445QCX.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			antibody_characterized_with_exemption		
ENCFF422LKG	bam	bam		unfiltered_alignments	hg19	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1		76					/files/ENCFF953YJK/,_/files/ENCFF807MUK/,_/files/ENCFF445QCX/	9249815945	ENCODE_Processing_Pipeline	fa533a38ee4c198d850cd03c236dd92c		https://www.encodeproject.org/files/ENCFF422LKG/@@download/ENCFF422LKG.bam				released	s3://encode-public/2017/02/02/6c0100c1-310f-4fc3-8380-f9431f6bcfd1/ENCFF422LKG.bam	https://datasetencode.blob.core.windows.net/dataset/2017/02/02/6c0100c1-310f-4fc3-8380-f9431f6bcfd1/ENCFF422LKG.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived	antibody_characterized_with_exemption		
ENCFF446NOX	bam	bam		alignments	hg19	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1		76					/files/ENCFF953YJK/,_/files/ENCFF807MUK/,_/files/ENCFF445QCX/	6725034747	ENCODE_Processing_Pipeline	41c3fd7bf2955767c07b9c4e0b04f6e7		https://www.encodeproject.org/files/ENCFF446NOX/@@download/ENCFF446NOX.bam				released	s3://encode-public/2017/02/02/6a0a6410-552a-4b0e-94f8-7d55f292372f/ENCFF446NOX.bam	https://datasetencode.blob.core.windows.net/dataset/2017/02/02/6a0a6410-552a-4b0e-94f8-7d55f292372f/ENCFF446NOX.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived	antibody_characterized_with_exemption		
ENCFF322UWF	bam	bam		unfiltered_alignments	GRCh38	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1		76					/files/ENCFF953YJK/,_/files/ENCFF643CGH/,_/files/ENCFF445QCX/	9286318138	ENCODE_Processing_Pipeline	0994000eb905745cef8c10971aa250a8		https://www.encodeproject.org/files/ENCFF322UWF/@@download/ENCFF322UWF.bam				released	s3://encode-public/2017/02/02/30f7eb96-1e02-49ff-9f45-0105852acbe5/ENCFF322UWF.bam	https://datasetencode.blob.core.windows.net/dataset/2017/02/02/30f7eb96-1e02-49ff-9f45-0105852acbe5/ENCFF322UWF.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived	antibody_characterized_with_exemption		
ENCFF648SHM	bam	bam		alignments	GRCh38	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1		76					/files/ENCFF953YJK/,_/files/ENCFF643CGH/,_/files/ENCFF445QCX/	6734618764	ENCODE_Processing_Pipeline	ff63e32ec2b067013c9203066c9a0383		https://www.encodeproject.org/files/ENCFF648SHM/@@download/ENCFF648SHM.bam				released	s3://encode-public/2017/02/02/5742f75d-573e-4804-9851-776acf21f9ab/ENCFF648SHM.bam	https://datasetencode.blob.core.windows.net/dataset/2017/02/02/5742f75d-573e-4804-9851-776acf21f9ab/ENCFF648SHM.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived	antibody_characterized_with_exemption		
ENCFF917PXT	bed_narrowPeak	bed	narrowPeak	pseudoreplicated_IDR_thresholded_peaks	hg19	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1							/files/ENCFF001TDO/,_/files/ENCFF495TAN/	117000	ENCODE_Processing_Pipeline	16503dbb6eda058c5d5183d9a1fc49a2		https://www.encodeproject.org/files/ENCFF917PXT/@@download/ENCFF917PXT.bed.gz				released	s3://encode-public/2017/06/15/e0a4b8c5-e29c-418b-bd56-a2aee344663c/ENCFF917PXT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/06/15/e0a4b8c5-e29c-418b-bd56-a2aee344663c/ENCFF917PXT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived	antibody_characterized_with_exemption		
ENCFF304NJW	bigBed_narrowPeak	bigBed	narrowPeak	peaks_and_background_as_input_for_IDR	hg19	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1							/files/ENCFF495TAN/	11774747	ENCODE_Processing_Pipeline	101ae771fc82d0ede788c9d6e972f37e		https://www.encodeproject.org/files/ENCFF304NJW/@@download/ENCFF304NJW.bigBed				released	s3://encode-public/2017/06/15/9f12e9ae-62b8-4cce-9df1-a473c0ac959e/ENCFF304NJW.bigBed	https://datasetencode.blob.core.windows.net/dataset/2017/06/15/9f12e9ae-62b8-4cce-9df1-a473c0ac959e/ENCFF304NJW.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived	antibody_characterized_with_exemption		
ENCFF435NTN	bigWig	bigWig		fold_change_over_control	hg19	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1							/files/ENCFF446NOX/,_/files/ENCFF651XBB/	2067041030	ENCODE_Processing_Pipeline	e32df7459368cb2a0087f0a4d53b76d3		https://www.encodeproject.org/files/ENCFF435NTN/@@download/ENCFF435NTN.bigWig				released	s3://encode-public/2017/06/15/ad2e1fff-ba55-4be0-8495-c393d639e9dc/ENCFF435NTN.bigWig	https://datasetencode.blob.core.windows.net/dataset/2017/06/15/ad2e1fff-ba55-4be0-8495-c393d639e9dc/ENCFF435NTN.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived	antibody_characterized_with_exemption		
ENCFF395UFY	bigWig	bigWig		signal_p-value	hg19	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1							/files/ENCFF446NOX/,_/files/ENCFF651XBB/	1868606352	ENCODE_Processing_Pipeline	9de26a2f2555b4d428be7b6fe6dd438e		https://www.encodeproject.org/files/ENCFF395UFY/@@download/ENCFF395UFY.bigWig				released	s3://encode-public/2017/06/15/372ce456-ae99-459c-bb1c-a5ccb077f564/ENCFF395UFY.bigWig	https://datasetencode.blob.core.windows.net/dataset/2017/06/15/372ce456-ae99-459c-bb1c-a5ccb077f564/ENCFF395UFY.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived	antibody_characterized_with_exemption		
ENCFF495TAN	bed_narrowPeak	bed	narrowPeak	peaks_and_background_as_input_for_IDR	hg19	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1							/files/ENCFF446NOX/,_/files/ENCFF651XBB/	6487954	ENCODE_Processing_Pipeline	423ecba64b2025257934b472c14c76ad		https://www.encodeproject.org/files/ENCFF495TAN/@@download/ENCFF495TAN.bed.gz				released	s3://encode-public/2017/06/15/01f14637-7e6f-4ea2-bdd3-7d48f1e905fd/ENCFF495TAN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/06/15/01f14637-7e6f-4ea2-bdd3-7d48f1e905fd/ENCFF495TAN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived	antibody_characterized_with_exemption		
ENCFF977YLN	bigBed_narrowPeak	bigBed	narrowPeak	pseudoreplicated_IDR_thresholded_peaks	hg19	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1							/files/ENCFF917PXT/	287241	ENCODE_Processing_Pipeline	40906811350c60af9218e7bcbdc0ef72		https://www.encodeproject.org/files/ENCFF977YLN/@@download/ENCFF977YLN.bigBed				released	s3://encode-public/2017/06/15/c395d76b-8a2d-4a3e-a775-871f48d85cb0/ENCFF977YLN.bigBed	https://datasetencode.blob.core.windows.net/dataset/2017/06/15/c395d76b-8a2d-4a3e-a775-871f48d85cb0/ENCFF977YLN.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_hg19	archived	antibody_characterized_with_exemption		
ENCFF817GCF	bigBed_narrowPeak	bigBed	narrowPeak	peaks_and_background_as_input_for_IDR	GRCh38	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1							/files/ENCFF698UIT/	11795338	ENCODE_Processing_Pipeline	2bfaba8d9c5c52a40a92d384e76640a5		https://www.encodeproject.org/files/ENCFF817GCF/@@download/ENCFF817GCF.bigBed				released	s3://encode-public/2017/06/16/e1e9ef39-8917-426c-b389-2cce0e3a4170/ENCFF817GCF.bigBed	https://datasetencode.blob.core.windows.net/dataset/2017/06/16/e1e9ef39-8917-426c-b389-2cce0e3a4170/ENCFF817GCF.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived	antibody_characterized_with_exemption		
ENCFF939ASQ	bigBed_narrowPeak	bigBed	narrowPeak	pseudoreplicated_IDR_thresholded_peaks	GRCh38	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1							/files/ENCFF616YFR/	289100	ENCODE_Processing_Pipeline	778e041373610af567c193dddf2ea6fb		https://www.encodeproject.org/files/ENCFF939ASQ/@@download/ENCFF939ASQ.bigBed				released	s3://encode-public/2017/06/16/51d29648-776c-44af-afd0-a8f140a9e918/ENCFF939ASQ.bigBed	https://datasetencode.blob.core.windows.net/dataset/2017/06/16/51d29648-776c-44af-afd0-a8f140a9e918/ENCFF939ASQ.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived	antibody_characterized_with_exemption		
ENCFF804PLK	bigWig	bigWig		signal_p-value	GRCh38	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1							/files/ENCFF732BTH/,_/files/ENCFF648SHM/	1871380104	ENCODE_Processing_Pipeline	294701a3732191de14bd2e89241bb573		https://www.encodeproject.org/files/ENCFF804PLK/@@download/ENCFF804PLK.bigWig				released	s3://encode-public/2017/06/16/f541c5d4-1236-46f6-9d43-55f799b90322/ENCFF804PLK.bigWig	https://datasetencode.blob.core.windows.net/dataset/2017/06/16/f541c5d4-1236-46f6-9d43-55f799b90322/ENCFF804PLK.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived	antibody_characterized_with_exemption		
ENCFF902HKG	bigWig	bigWig		fold_change_over_control	GRCh38	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1							/files/ENCFF732BTH/,_/files/ENCFF648SHM/	2079834187	ENCODE_Processing_Pipeline	b3fe2f0f6893e38734695aa52b6a1662		https://www.encodeproject.org/files/ENCFF902HKG/@@download/ENCFF902HKG.bigWig				released	s3://encode-public/2017/06/16/c91b8b24-abd8-4646-a234-f9ae5621a1e9/ENCFF902HKG.bigWig	https://datasetencode.blob.core.windows.net/dataset/2017/06/16/c91b8b24-abd8-4646-a234-f9ae5621a1e9/ENCFF902HKG.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived	antibody_characterized_with_exemption		
ENCFF698UIT	bed_narrowPeak	bed	narrowPeak	peaks_and_background_as_input_for_IDR	GRCh38	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1							/files/ENCFF732BTH/,_/files/ENCFF648SHM/	6493420	ENCODE_Processing_Pipeline	4e9ba6af3763fdecb31128810d29a183		https://www.encodeproject.org/files/ENCFF698UIT/@@download/ENCFF698UIT.bed.gz				released	s3://encode-public/2017/06/16/6e2e4f5d-c6fd-46d8-9492-0f631ed105ec/ENCFF698UIT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/06/16/6e2e4f5d-c6fd-46d8-9492-0f631ed105ec/ENCFF698UIT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived	antibody_characterized_with_exemption		
ENCFF616YFR	bed_narrowPeak	bed	narrowPeak	pseudoreplicated_IDR_thresholded_peaks	GRCh38	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1							/files/ENCFF698UIT/,_/files/ENCFF419RSJ/	117093	ENCODE_Processing_Pipeline	4c0a8b33c9cc7979ce8faee1b291899d		https://www.encodeproject.org/files/ENCFF616YFR/@@download/ENCFF616YFR.bed.gz				released	s3://encode-public/2017/06/16/a0780a93-d424-4f39-a992-8c4ff8fbc81b/ENCFF616YFR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/06/16/a0780a93-d424-4f39-a992-8c4ff8fbc81b/ENCFF616YFR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3_GRCh38	archived	antibody_characterized_with_exemption		
ENCFF358UHZ	bed_idr_ranked_peak	bed	idr_ranked_peak	IDR_ranked_peaks	GRCh38	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1							/files/ENCFF298NTY/,_/files/ENCFF929YUE/	1454139	ENCODE_Processing_Pipeline	6a8bfa10fef4b3ec51501cf00f815b9f		https://www.encodeproject.org/files/ENCFF358UHZ/@@download/ENCFF358UHZ.bed.gz				released	s3://encode-public/2020/12/01/39cea9a9-aec1-453f-bdc9-cce8bdca7ccc/ENCFF358UHZ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/39cea9a9-aec1-453f-bdc9-cce8bdca7ccc/ENCFF358UHZ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4_v1.6.1_GRCh38	released	antibody_characterized_with_exemption		
ENCFF630UNU	bam	bam		unfiltered_alignments	GRCh38	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1		76					/files/ENCFF953YJK/,_/files/ENCFF110MCL/,_/files/ENCFF445QCX/	9179116032	ENCODE_Processing_Pipeline	e24e22cebb9e2ee596175e539180aa18		https://www.encodeproject.org/files/ENCFF630UNU/@@download/ENCFF630UNU.bam				released	s3://encode-public/2020/12/01/fab7d12a-e3a3-4296-869c-7b99a8e4caf4/ENCFF630UNU.bam	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/fab7d12a-e3a3-4296-869c-7b99a8e4caf4/ENCFF630UNU.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4_v1.6.1_GRCh38	released	antibody_characterized_with_exemption		
ENCFF929YUE	bam	bam		alignments	GRCh38	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1		76					/files/ENCFF953YJK/,_/files/ENCFF110MCL/,_/files/ENCFF445QCX/	6326160308	ENCODE_Processing_Pipeline	86455d3c26f27d4481f0bb8ab0d50d18		https://www.encodeproject.org/files/ENCFF929YUE/@@download/ENCFF929YUE.bam				released	s3://encode-public/2020/12/01/4a4964a3-04b4-486c-8e04-16212b475cb6/ENCFF929YUE.bam	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/4a4964a3-04b4-486c-8e04-16212b475cb6/ENCFF929YUE.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4_v1.6.1_GRCh38	released	antibody_characterized_with_exemption		
ENCFF800IMF	bigWig	bigWig		signal_p-value	GRCh38	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1							/files/ENCFF298NTY/,_/files/ENCFF929YUE/	1833944179	ENCODE_Processing_Pipeline	e2bcfaf96bb7489b8b97ceb564d69cf5		https://www.encodeproject.org/files/ENCFF800IMF/@@download/ENCFF800IMF.bigWig				released	s3://encode-public/2020/12/01/1135a9d8-bcaf-483a-bfad-02483fb17ac5/ENCFF800IMF.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/1135a9d8-bcaf-483a-bfad-02483fb17ac5/ENCFF800IMF.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4_v1.6.1_GRCh38	released	antibody_characterized_with_exemption		
ENCFF306KIT	bigWig	bigWig		fold_change_over_control	GRCh38	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1							/files/ENCFF298NTY/,_/files/ENCFF929YUE/	2012350247	ENCODE_Processing_Pipeline	d2f1cde7fa36a6fa08e5759087da6489		https://www.encodeproject.org/files/ENCFF306KIT/@@download/ENCFF306KIT.bigWig				released	s3://encode-public/2020/12/01/3b5064f4-79d2-44c1-9b0f-aaa13985c0bb/ENCFF306KIT.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/3b5064f4-79d2-44c1-9b0f-aaa13985c0bb/ENCFF306KIT.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4_v1.6.1_GRCh38	released	antibody_characterized_with_exemption		
ENCFF957TMT	bed_narrowPeak	bed	narrowPeak	IDR_thresholded_peaks	GRCh38	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1							/files/ENCFF356LFX/,_/files/ENCFF298NTY/,_/files/ENCFF929YUE/	102375	ENCODE_Processing_Pipeline	0728dbef8a646122435d4e47862af7a5		https://www.encodeproject.org/files/ENCFF957TMT/@@download/ENCFF957TMT.bed.gz				released	s3://encode-public/2020/12/01/481fc75e-0304-4136-bba6-bf01a240343f/ENCFF957TMT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/481fc75e-0304-4136-bba6-bf01a240343f/ENCFF957TMT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4_v1.6.1_GRCh38	released	antibody_characterized_with_exemption		
ENCFF682PXQ	bigBed_narrowPeak	bigBed	narrowPeak	IDR_thresholded_peaks	GRCh38	ENCSR923WJS	TF_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										EP300-human	DNA				formaldehyde		2017-06-15	ENCODE		sonication_(generic)		1	1_1							/files/ENCFF957TMT/	261517	ENCODE_Processing_Pipeline	c2600bccf49f065259f9ded5a91d426a		https://www.encodeproject.org/files/ENCFF682PXQ/@@download/ENCFF682PXQ.bigBed				released	s3://encode-public/2020/12/01/947a70f5-0d49-4cbb-b880-000c2e6d117b/ENCFF682PXQ.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/947a70f5-0d49-4cbb-b880-000c2e6d117b/ENCFF682PXQ.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4_v1.6.1_GRCh38	released	antibody_characterized_with_exemption		
ENCFF668DFB	bigBed_narrowPeak	bigBed	narrowPeak	pseudoreplicated_peaks	GRCh38	ENCSR172LVU	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K4me3-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_1,_1_2							/files/ENCFF541NVY/	1695117	ENCODE_Processing_Pipeline	7a5be179e997510df7f88892f75b027a		https://www.encodeproject.org/files/ENCFF668DFB/@@download/ENCFF668DFB.bigBed				released	s3://encode-public/2020/09/22/bfdd33f2-0588-485d-baf0-b0b9e0312930/ENCFF668DFB.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/09/22/bfdd33f2-0588-485d-baf0-b0b9e0312930/ENCFF668DFB.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4_v1.5.1_GRCh38	released			
ENCFF166KFA	fastq	fastq		reads		ENCSR172LVU	Histone_ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid_colon	tissue	Homo_sapiens										H3K4me3-human	DNA						2019-08-01	ENCODE		none,_sonication_(generic)	200-600	1	1_2	76		single-ended					667120473	Bradley_Bernstein,_Broad	2e1f41488b8fa753a4fef3c2883823b6	SRA:SRR10837557	https://www.encodeproject.org/files/ENCFF166KFA/@@download/ENCFF166KFA.fastq.gz		Illumina_HiSeq_2500		released	s3://encode-public/2019/04/27/c20275dd-9d56-41fe-9cee-06abede036bc/ENCFF166KFA.fastq.gz	https://datasetencode.blob.core.windows.net/dataset/2019/04/27/c20275dd-9d56-41fe-9cee-06abede036bc/ENCFF166KFA.fastq.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D			missing_controlled_by		
